date,canton,C1_oxford_school_closing,school_primary_secondary,school_highschool,school_university,C2_oxford_workplace_closing,home_office_recommended,leisure,sport,shops,hairdressers,church,restaurants,restaurants_tablesize,clubs,clubs_npeople,C3_oxford_cancel_public_events,C4_oxford_restrictions_on_gatherings,public_events_npeople,gatherings_npeople,C5_oxford_close_public_transport,C6_oxford_stay_at_home,C7_oxford_restriction_internal_movement,C8_oxford_international_travel_control,H1_oxford_public_info_campaigns,H2_oxford_testing_policy,H3_oxford_contact_tracing,H6_oxford_facial_coverings,facial_coverings_shops,facial_coverings_public_buildings,facial_coverings_schools,population_size,current_cases,cummulative_cases,current_deaths,cummulative_deaths,current_hospital_entries,cummulative_hospital_entries,current_PCR_tests,current_positive_PCR_tests,cummulative_PCR_tests,current_rapid_antigen_tests,current_positive_rapid_antigen_tests,cummulative_rapid_antigen_tests
2020-11-05,TI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,351491,328,9816,6,348,19,1128,1504,333,64496,10,10,13
2020-11-05,UR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,36703,12,556,0,9,1,29,66,13,4242,1,0,2
2020-11-05,VD,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,805098,1267,33673,5,383,26,1303,4373,1308,226683,24,8,26
2020-11-05,VS,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,345525,543,16961,11,198,24,651,1754,644,73104,11,7,50
2020-11-05,ZG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,127642,61,2106,0,12,0,66,478,74,25263,2,2,7
2020-11-05,ZH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1539275,957,29598,6,211,21,1035,5843,1059,364561,201,28,603
2020-11-06,AG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,685845,389,10453,6,95,11,444,2330,462,118312,38,8,158
2020-11-06,AI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,16128,12,422,0,7,0,20,47,14,2354,0,0,2
2020-11-06,AR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,55445,25,1032,1,12,0,53,133,28,8995,5,1,28
2020-11-06,BE,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1039474,622,18932,4,191,29,828,2942,708,187265,26,1,137
2020-11-06,BL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,289468,103,3767,0,43,10,281,736,108,52991,10,1,21
2020-11-06,BS,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,195844,86,3394,0,60,6,243,655,105,45090,5,0,12
2020-11-06,FR,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,321783,564,14853,9,176,10,627,1666,654,68906,20,12,266
2020-11-06,GE,2,open_with_measures,open_with_measures,closed,3,yes,closed,closed,closed,closed,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,504128,1037,29913,12,374,10,739,3839,1138,173490,10,2,35
2020-11-06,GL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,40590,19,658,0,15,1,44,83,25,5599,1,0,2
2020-11-06,GR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,199021,80,3402,1,58,3,196,474,75,32549,38,7,110
2020-11-06,JU,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,73584,69,2955,0,23,0,141,202,64,16362,0,0,2
2020-11-06,LU,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,413120,237,6628,0,45,5,211,1133,239,66271,12,2,40
2020-11-06,NE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,closed,closed,0,closed,0,2,3,50,5,0,0,0,2,2,1,1,3,yes,yes,yes,176496,263,6993,3,81,3,202,917,455,35754,0,0,1
2020-11-06,NW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,43087,28,639,0,6,1,41,116,31,6040,1,0,4
2020-11-06,OW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,37930,12,568,0,8,0,24,64,12,5030,8,0,16
2020-11-06,SG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,510734,465,10676,11,117,14,452,1486,363,89053,114,25,423
2020-11-06,SH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,82348,41,1016,1,8,1,48,236,42,13998,2,1,9
2020-11-06,SO,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,5,0,0,0,2,2,2,1,3,yes,yes,yes,275247,125,3721,1,27,7,231,822,164,45887,5,0,10
2020-11-06,SZ,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,160480,51,3944,4,72,5,234,331,55,31020,15,7,48
2020-11-06,TG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,279547,150,4148,5,53,3,218,752,143,45320,41,7,135
2020-11-06,TI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,351491,364,10180,5,353,35,1163,1330,382,65826,0,0,13
2020-11-06,UR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,36703,18,574,0,9,0,29,24,8,4266,0,0,2
2020-11-06,VD,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,805098,1181,34854,9,392,38,1341,4219,1215,230902,35,10,61
2020-11-06,VS,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,345525,458,17419,4,202,17,668,1599,562,74703,13,5,63
2020-11-06,ZG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,127642,48,2154,0,12,1,67,337,53,25600,2,1,9
2020-11-06,ZH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1539275,932,30530,5,216,30,1065,5440,937,370001,264,28,867
2020-11-07,AG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,685845,167,10620,2,97,7,451,1572,266,119884,18,2,176
2020-11-07,AI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,16128,3,425,0,7,0,20,20,4,2374,2,2,4
2020-11-07,AR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,55445,6,1038,2,14,1,54,89,15,9084,0,0,28
2020-11-07,BE,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1039474,367,19299,11,202,29,857,1962,429,189227,13,2,150
2020-11-07,BL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,289468,50,3817,0,43,4,285,451,64,53442,0,0,21
2020-11-07,BS,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,195844,48,3442,0,60,7,250,479,57,45569,0,0,12
2020-11-07,FR,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,321783,398,15251,12,188,12,639,1046,381,69952,1,0,267
2020-11-07,GE,2,open_with_measures,open_with_measures,closed,3,yes,closed,closed,closed,closed,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,504128,497,30410,7,381,12,751,2372,725,175862,7,4,42
2020-11-07,GL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,40590,7,665,0,15,4,48,51,12,5650,1,0,3
2020-11-07,GR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,199021,55,3457,0,58,3,199,385,86,32934,15,6,125
2020-11-07,JU,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,73584,59,3014,0,23,0,141,235,62,16597,0,0,2
2020-11-07,LU,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,413120,148,6776,2,47,8,219,889,213,67160,10,1,50
2020-11-07,NE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,closed,closed,0,closed,0,2,3,50,5,0,0,0,2,2,1,1,3,yes,yes,yes,176496,132,7125,3,84,2,204,737,397,36491,0,0,1
2020-11-07,NW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,43087,15,654,0,6,0,41,79,18,6119,6,2,10
2020-11-07,OW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,37930,19,587,0,8,1,25,95,33,5125,5,1,21
2020-11-07,SG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,510734,131,10807,4,121,15,467,934,294,89987,79,8,502
2020-11-07,SH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,82348,31,1047,0,8,0,48,98,24,14096,4,1,13
2020-11-07,SO,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,5,0,0,0,2,2,2,1,3,yes,yes,yes,275247,81,3802,2,29,7,238,587,113,46474,1,0,11
2020-11-07,SZ,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,160480,19,3963,0,72,4,238,271,46,31291,6,0,54
2020-11-07,TG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,279547,65,4213,0,53,1,219,527,116,45847,36,5,171
2020-11-07,TI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,351491,160,10340,5,358,27,1190,766,173,66592,2,2,15
2020-11-07,UR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,36703,8,582,0,9,0,29,57,19,4323,0,0,2
2020-11-07,VD,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,805098,847,35701,6,398,18,1359,3121,926,234023,9,2,70
2020-11-07,VS,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,345525,265,17684,4,206,15,683,928,327,75631,53,16,116
2020-11-07,ZG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,127642,50,2204,1,13,0,67,299,55,25899,0,0,9
2020-11-07,ZH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1539275,559,31089,4,220,25,1090,4153,710,374154,188,30,1055
2020-11-08,AG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,685845,105,10725,2,99,9,460,586,122,120470,6,1,182
2020-11-08,AI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,16128,0,425,0,7,0,20,3,0,2377,0,0,4
2020-11-08,AR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,55445,5,1043,1,15,2,56,22,4,9106,3,1,31
2020-11-08,BE,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1039474,216,19515,3,205,20,877,1189,325,190416,24,0,174
2020-11-08,BL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,289468,55,3872,0,43,5,290,286,58,53728,1,0,22
2020-11-08,BS,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,195844,52,3494,0,60,3,253,274,54,45843,0,0,12
2020-11-08,FR,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,321783,307,15558,4,192,5,644,702,299,70654,0,0,267
2020-11-08,GE,2,open_with_measures,open_with_measures,closed,3,yes,closed,closed,closed,closed,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,504128,321,30731,4,385,9,760,1137,410,176999,1,1,43
2020-11-08,GL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,40590,2,667,0,15,2,50,4,1,5654,0,0,3
2020-11-08,GR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,199021,42,3499,2,60,1,200,142,41,33076,42,2,167
2020-11-08,JU,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,73584,43,3057,0,23,1,142,167,54,16764,0,0,2
2020-11-08,LU,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,413120,29,6805,3,50,4,223,258,51,67418,4,0,54
2020-11-08,NE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,closed,closed,0,closed,0,2,3,50,5,0,0,0,2,2,1,1,3,yes,yes,yes,176496,118,7243,1,85,3,207,303,125,36794,0,0,1
2020-11-08,NW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,43087,4,658,1,7,0,41,20,3,6139,0,0,10
2020-11-08,OW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,37930,2,589,1,9,1,26,7,2,5132,0,0,21
2020-11-08,SG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,510734,76,10883,15,136,9,476,258,81,90245,35,8,537
2020-11-08,SH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,82348,18,1065,1,9,0,48,96,18,14192,17,4,30
2020-11-08,SO,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,5,0,0,0,2,2,2,1,3,yes,yes,yes,275247,71,3873,2,31,11,249,265,71,46739,1,1,12
2020-11-08,SZ,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,160480,11,3974,2,74,0,238,127,22,31418,3,1,57
2020-11-08,TG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,279547,29,4242,3,56,5,224,174,40,46021,16,3,187
2020-11-08,TI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,351491,124,10464,3,361,17,1207,455,141,67047,2,2,17
2020-11-08,UR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,36703,2,584,0,9,1,30,16,2,4339,0,0,2
2020-11-08,VD,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,805098,745,36446,14,412,21,1380,2334,792,236357,5,2,75
2020-11-08,VS,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,345525,191,17875,12,218,8,691,557,206,76188,66,18,182
2020-11-08,ZG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,127642,37,2241,0,13,0,67,193,38,26092,0,0,9
2020-11-08,ZH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1539275,372,31461,9,229,16,1106,1922,403,376076,78,16,1133
2020-11-09,AG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,685845,469,11194,1,100,11,471,1833,304,122303,68,25,250
2020-11-09,AI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,16128,14,439,0,7,0,20,22,5,2399,5,4,9
2020-11-09,AR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,55445,80,1123,1,16,2,58,112,40,9218,33,12,64
2020-11-09,BE,2,open_with_measures,open_with_measures,closed,1,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,1039474,738,20253,10,215,31,908,2436,549,192852,288,29,462
2020-11-09,BL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,289468,161,4033,2,45,9,299,944,147,54672,4,1,26
2020-11-09,BS,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,195844,122,3616,0,60,8,261,519,70,46362,7,3,19
2020-11-09,FR,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,321783,604,16162,7,199,19,663,1347,600,72001,37,18,304
2020-11-09,GE,2,open_with_measures,open_with_measures,closed,3,yes,closed,closed,closed,closed,open_with_measures,closed,0,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,504128,1074,31805,12,397,8,768,3003,992,180002,130,5,173
2020-11-09,GL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,40590,49,716,0,15,2,52,92,28,5746,1,0,4
2020-11-09,GR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,199021,165,3664,1,61,4,204,313,66,33389,83,23,250
2020-11-09,JU,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,4,closed,0,2,3,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,73584,94,3151,1,24,1,143,293,85,17057,0,0,2
