date,canton,C1_oxford_school_closing,school_primary_secondary,school_highschool,school_university,C2_oxford_workplace_closing,home_office_recommended,leisure,sport,shops,hairdressers,church,restaurants,restaurants_tablesize,clubs,clubs_npeople,C3_oxford_cancel_public_events,C4_oxford_restrictions_on_gatherings,public_events_npeople,gatherings_npeople,C5_oxford_close_public_transport,C6_oxford_stay_at_home,C7_oxford_restriction_internal_movement,C8_oxford_international_travel_control,H1_oxford_public_info_campaigns,H2_oxford_testing_policy,H3_oxford_contact_tracing,H6_oxford_facial_coverings,facial_coverings_shops,facial_coverings_public_buildings,facial_coverings_schools,oxford_containment_health,cumulative_tested,cumulative_cases,new_hospitalisations,current_hospitalisations,current_intensive_care,current_ventilated,cumulative_hospital_released,cumulative_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2020-11-23,AI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,501,,,,,,11,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,
2020-11-23,AR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,1405,,18,2,,,20,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,0,
2020-11-23,BE,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,58.3333333333333,,25969,,377,66,55,,324,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,
2020-11-23,BL,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,5632,,82,9,3,4141,64,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,
2020-11-23,BS,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,15,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,4772,,134,25,,3759,69,https://www.gesundheit.bs.ch,945,647,,
2020-11-23,FR,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,19699,,155,22,,529,323,https://www.fr.ch/sites/default/files/2020-12/201207_statistiques_situation_COVID_site_V2_0.xlsx,,,,
2020-11-23,GE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,closed,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,35251,,460,28,,,530,https://www.ge.ch/document/21502/telecharger,,,,
2020-11-23,GL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,860,,9,3,,,19,https://docs.google.com/spreadsheets/d/1Q7VoxM6wvbdsC84DLWrzyNymkcxUKqIXHy6BpB2Ez0k/edit,76,182,0,
2020-11-23,GR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,4519,,54,8,7,,89,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,597,949,,
2020-11-23,JU,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,3543,,36,5,,,80,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,
2020-11-23,LU,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,55.5555555555556,,9440,,107,,12,,81,https://www.lustat.ch/files_ftp/daten/covid/web/w142_200t_kt0003_zz_d_0000.xlsx,1634,1527,7,
2020-11-23,NE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,closed,closed,0,closed,0,2,4,50,5,0,0,0,2,2,1,1,3,yes,yes,yes,53.4722222222222,,9206,,145,18,15,,205,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,
2020-11-23,NW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,858,,7,3,,,8,http://www.nw.ch/coronastatistik,104,117,1,
2020-11-23,OW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,881,,9,,,,15,https://www.ow.ch/dl.php/de/5fce263d8f4cf/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,
2020-11-23,SG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,15688,,162,32,25,,220,https://www.sg.ch/tools/informationen-coronavirus.html,,,,
2020-11-23,SH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,1570,,22,3,,,27,https://sh.ch/CMS/get/file/db7c2d90-0021-49d0-8628-c814e79a8767,365,467,0,
2020-11-23,SO,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,4,30,5,0,0,0,2,2,2,1,3,yes,yes,yes,53.4722222222222,,5406,,,18,,,58,https://corona.so.ch/,,,,
2020-11-23,SZ,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,2,3,yes,yes,yes,55.5555555555556,,4709,,,,,3951,91,https://www.sz.ch/public/upload/assets/50088/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,
2020-11-23,TG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,5978,6,60,22,,307,89,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,751,,,
2020-11-23,TI,2,open_with_measures,open_with_measures,closed,2,yes,open_with_measures,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,14269,,382,35,23,1368,496,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_UMC_per_github.xlsx,,,,
2020-11-23,UR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,849,,6,,,,13,https://www.ur.ch/themen/2962,,281,,
2020-11-23,VD,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,46531,,605,103,,,569,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,
2020-11-23,VS,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,21713,,229,34,26,,464,https://www.vs.ch/de/web/coronavirus,,,,
2020-11-23,ZG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,3025,,25,4,,2575,27,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,432,571,6,
2020-11-23,ZH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,40193,,400,68,44,,366,https://www.zh.ch/de/gesundheit/coronavirus.html,7217,,,
2020-11-24,AG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,15530,,174,29,,10890,175,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/daten_excel/Covid-19-Daten_Kanton_Aargau.xlsx,2849,,23,
2020-11-24,AI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,514,,,,,,13,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,
2020-11-24,AR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,1456,,20,2,,,21,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,0,
2020-11-24,BE,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,58.3333333333333,,26351,,371,71,56,,337,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,
2020-11-24,BL,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,5793,,88,10,3,4281,64,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,
2020-11-24,BS,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,15,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,4850,,136,24,,3867,69,https://www.gesundheit.bs.ch,914,604,,
2020-11-24,FR,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,19850,,156,21,,543,326,https://www.fr.ch/sites/default/files/2020-12/201207_statistiques_situation_COVID_site_V2_0.xlsx,,,,
2020-11-24,GE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,closed,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,35575,,445,26,,,534,https://www.ge.ch/document/21502/telecharger,,,,
2020-11-24,GL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,883,,8,1,,,19,https://docs.google.com/spreadsheets/d/1Q7VoxM6wvbdsC84DLWrzyNymkcxUKqIXHy6BpB2Ez0k/edit,76,164,0,
2020-11-24,GR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,4608,,50,7,5,,92,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,642,983,,
2020-11-24,JU,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,3582,,33,6,,,80,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,
2020-11-24,LU,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,55.5555555555556,,9639,,104,,13,,84,https://www.lustat.ch/files_ftp/daten/covid/web/w142_200t_kt0003_zz_d_0000.xlsx,1574,1414,15,
2020-11-24,NE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,closed,closed,0,closed,0,2,4,50,5,0,0,0,2,2,1,1,3,yes,yes,yes,53.4722222222222,,9301,,139,18,14,,210,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,
2020-11-24,NW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,865,,7,3,,,8,http://www.nw.ch/coronastatistik,101,83,2,
2020-11-24,OW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,898,,10,,,,16,https://www.ow.ch/dl.php/de/5fce263d8f4cf/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,
2020-11-24,SG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,16040,,167,26,20,,222,https://www.sg.ch/tools/informationen-coronavirus.html,,,,
2020-11-24,SH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,1600,,24,4,,,29,https://sh.ch/CMS/get/file/db7c2d90-0021-49d0-8628-c814e79a8767,335,415,0,
2020-11-24,SO,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,4,30,5,0,0,0,2,2,2,1,3,yes,yes,yes,53.4722222222222,,5524,,85,16,,,60,https://corona.so.ch/index.php?id=27979,,,,
2020-11-24,SZ,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,2,3,yes,yes,yes,55.5555555555556,,4744,,,,,4020,91,https://www.sz.ch/public/upload/assets/50088/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,
2020-11-24,TG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,6164,4,57,22,,314,91,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,693,,,
2020-11-24,TI,2,open_with_measures,open_with_measures,closed,2,yes,open_with_measures,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,14465,,375,38,23,1413,503,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_UMC_per_github.xlsx,1631,3098,,
2020-11-24,UR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,869,,8,,,,13,https://www.ur.ch/themen/2962,,273,,
2020-11-24,VD,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,46891,,579,99,,,582,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,
2020-11-24,VS,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,21878,,222,32,25,,479,https://www.vs.ch/de/web/coronavirus,,,,
2020-11-24,ZG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,3068,,29,4,,2609,27,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,432,578,7,
2020-11-24,ZH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,40987,,395,73,46,,374,https://www.zh.ch/de/gesundheit/coronavirus.html,5683,9888,,
2020-11-25,AG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,15984,,164,28,,11225,178,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/daten_excel/Covid-19-Daten_Kanton_Aargau.xlsx,2854,,23,
2020-11-25,AI,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,517,,,,,,13,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,
2020-11-25,AR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,1499,,16,2,,,26,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,0,
2020-11-25,BE,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,58.3333333333333,,26965,,355,67,50,,347,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,
2020-11-25,BL,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,5970,,81,10,4,4362,66,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,
2020-11-25,BS,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,15,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,4959,,141,24,,3953,72,https://www.gesundheit.bs.ch,934,500,,
2020-11-25,FR,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,54.1666666666667,,20003,,158,19,,547,331,https://www.fr.ch/sites/default/files/2020-12/201207_statistiques_situation_COVID_site_V2_0.xlsx,,,,
2020-11-25,GE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,closed,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,35772,,418,26,,,537,https://www.ge.ch/document/21502/telecharger,,,,
2020-11-25,GL,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,894,,7,2,,,19,https://docs.google.com/spreadsheets/d/1Q7VoxM6wvbdsC84DLWrzyNymkcxUKqIXHy6BpB2Ez0k/edit,89,207,0,
2020-11-25,GR,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,4710,,46,7,5,,92,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,690,1013,,
2020-11-25,JU,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,4,50,5,0,0,0,2,2,2,1,3,yes,yes,yes,56.25,,3627,,34,6,,,82,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,
2020-11-25,LU,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,2,3,yes,yes,yes,55.5555555555556,,9826,,106,,14,,86,https://www.lustat.ch/files_ftp/daten/covid/web/w142_200t_kt0003_zz_d_0000.xlsx,1602,1262,15,
2020-11-25,NE,2,open_with_measures,open_with_measures,closed,2,yes,closed,open_with_measures,open_with_measures,open_with_measures,closed,closed,0,closed,0,2,4,50,5,0,0,0,2,2,1,1,3,yes,yes,yes,53.4722222222222,,9401,,127,15,12,,215,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,
2020-11-25,NW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,881,,6,3,,,8,http://www.nw.ch/coronastatistik,86,80,3,
2020-11-25,OW,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,909,,8,,,,17,https://www.ow.ch/dl.php/de/5fce263d8f4cf/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,
2020-11-25,SG,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,16372,,164,30,20,,225,https://www.sg.ch/tools/informationen-coronavirus.html,,,,
2020-11-25,SH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,50,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889,,1646,,19,3,,,29,https://sh.ch/CMS/get/file/db7c2d90-0021-49d0-8628-c814e79a8767,340,399,1,
2020-11-25,SO,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,4,30,5,0,0,0,2,2,2,1,3,yes,yes,yes,53.4722222222222,,5683,,80,17,,,62,https://corona.so.ch/index.php?id=27979,,,,
2020-11-25,SZ,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,30,10,0,0,0,2,2,2,2,3,yes,yes,yes,55.5555555555556,,4811,,,,,4088,93,https://www.sz.ch/public/upload/assets/50088/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,
