date,canton,C1_oxford_school_closing,school_primary_secondary,school_highschool,school_university,C2_oxford_workplace_closing,home_office_recommended,leisure,sport,shops,hairdressers,church,restaurants,restaurants_tablesize,clubs,clubs_npeople,C3_oxford_cancel_public_events,C4_oxford_restrictions_on_gatherings,public_events_npeople,gatherings_npeople,C5_oxford_close_public_transport,C6_oxford_stay_at_home,C7_oxford_restriction_internal_movement,C8_oxford_international_travel_control,H1_oxford_public_info_campaigns,H2_oxford_testing_policy,H3_oxford_contact_tracing,H6_oxford_facial_coverings,facial_coverings_shops,facial_coverings_public_buildings,facial_coverings_schools,oxford_containment_health
2020-12-14,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889
2020-12-15,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889
2020-12-16,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889
2020-12-17,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889
2020-12-18,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889
2020-12-19,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889
2020-12-20,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,2,2,2,1,3,yes,yes,yes,51.3888888888889
2020-12-21,CH,2,open_with_measures,open_with_measures,closed,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,4,closed,0,2,3,0,10,0,0,0,3,2,2,1,3,yes,yes,yes,53.4722222222222
2020-12-22,CH,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,59.0277777777778
2020-12-23,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-24,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-25,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-26,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-27,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-28,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-29,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-30,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2020-12-31,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2021-01-01,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2021-01-02,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2021-01-03,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2021-01-04,CH,3,closed,closed,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,61.8055555555556
2021-01-05,CH,2,open_with_measures,open_with_measures,closed,2,yes,closed,closed,open_with_measures,open_with_measures,open_with_measures,closed,0,closed,0,2,3,0,10,0,1,0,3,2,2,1,3,yes,yes,yes,59.0277777777778
